id,FTP,Seg1_1,Seg1,pwr_20min,pwr_60min,pwr_10min,pwr_90min,bikeweight_kg,age_under40,gender,attempt_date,act_title,Has_HeartRate,first_bikeCPU_brand,second_CPU_brand
3797,2.529400456,2896.479719,4662.031749,2.71604168,2.158839919,2.396601872,2.087936573,6.689945411,0,1,2021-09-13,Night Ride,1,Garmin,Garmin
3798,3.938642452,2562.180421,4346.597003,3.336351909,3.021124321,4.162241794,2.564736867,8.141621368,0,1,2021-03-18,Afternoon Ride,1,Bryton,Bryton
3799,2.636316289,2749.693498,4138.568471,3.040773484,3.116821697,3.666582244,2.253329972,10.7619909,1,0,2021-10-13,Evening Ride,0,Other,Garmin
3800,3.63766757,2831.887892,4562.124149,3.500011126,2.734683429,3.434212873,2.575510068,9.366411252,1,0,2022-05-31,30/1/2018 ??????,1,Bryton,Bryton
3801,2.872959238,3235.530348,5185.786932,2.379432428,2.059081968,3.356593835,2.309011618,9.320164394,1,1,2022-09-11,???????? ??????,1,Other,Garmin
3802,2.066476474,2364.682031,4917.621704,3.866326464,3.64286993,3.828180618,2.052539365,8.26886996,0,1,2022-08-22,Night Ride,0,Other,Wahoo
3803,3.07312548,3070.518708,4702.706304,3.416032099,2.77903591,3.980818167,2.65959884,7.694319723,1,1,2021-09-14,Evening Ride,1,Garmin,Garmin
3804,3.906242118,1832.074029,3937.080055,3.200493604,3.172291345,3.937273655,2.747309291,9.781360994,0,0,2021-08-22,Night Ride,1,Other,Garmin
3805,5.341111992,1802.101792,4026.074297,5.053893547,3.836680416,6.125899612,2.886993435,10.31569615,0,1,2021-05-07,Morning Ride,1,Bryton,Bryton
3806,3.803993624,2261.916449,4613.627485,4.386833435,2.882825641,3.6786673,2.500178295,10.14832002,1,1,2020-11-20,Evening Ride,1,Wahoo,Wahoo
3807,4.973111412,2114.059094,4146.252582,4.368146936,3.339276119,4.905682371,2.892353893,9.561796891,1,0,2021-04-05,Morning Ride,1,Wahoo,Wahoo
3808,3.469778915,1640.354081,4484.386145,3.895715171,3.190385162,3.901357351,2.980654541,9.917097904,1,1,2021-12-02,???????????? ??????,1,Wahoo,Wahoo
3809,3.786100552,2428.621027,4254.414738,3.650748756,3.57162896,4.416436646,1.751228763,10.39425748,1,1,2021-11-07,Night Ride,0,Other,Garmin
3810,3.617320847,2968.491225,4660.663953,3.344892542,2.922349623,3.759261335,2.365680768,8.786068813,0,0,2021-10-07,Evening Ride,1,Not using,Not using
3811,3.136984402,2379.99022,3865.347672,2.930539976,3.053534971,3.329225995,2.494198583,9.039727844,1,0,2021-06-02,Wednesday ride ,1,Bryton,Garmin
3812,2.799995895,2626.527882,3844.572019,3.444902156,3.065881863,3.422523098,2.805446278,6.715236296,1,0,2022-08-14,Night Ride,1,Other,Wahoo
3813,3.222941744,2458.555303,4998.938577,3.095807791,2.333084031,3.353521226,2.491193805,8.552581152,1,1,2021-01-07,Jeddah cyclist ,1,Garmin,Garmin
3814,4.375549378,1260.71375,4219.161407,4.249963537,3.355156111,4.488964618,2.389985108,11.41243586,0,0,2021-01-04,?????????? ???????? ?????????? ???????? ???? ???? ???????? ???????? cloud ,1,Other,Bryton
3815,2.914908324,2737.73684,4471.85118,3.214604345,3.34580375,3.949506282,2.522878591,12.47990983,0,0,2021-01-09,Night ride.,1,Other,Wahoo
3816,4.243187539,2363.066008,3920.837209,5.098735614,4.118729949,5.676764235,3.007240931,10.06922095,1,0,2020-12-31,?????????? ?????? ???????? ?????? ??????????????,1,Garmin,Garmin
3817,2.086449201,2626.453728,4823.473403,2.565662187,2.372749205,2.659589265,2.230947523,8.847161936,1,1,2022-06-16,Evening Ride,1,Wahoo,Garmin
3818,3.765780625,2418.373091,4152.516718,4.066116607,3.310065332,4.345741002,3.039908306,9.901884643,0,0,2022-05-11,Night Ride,1,Bryton,Garmin
3819,4.371342867,1987.602198,4252.00774,3.523799247,3.231624693,4.045462344,2.785268196,7.062869579,0,0,2021-07-08,Night Ride,1,Garmin,Garmin
3820,2.581354704,3277.067306,4860.695143,3.199343442,2.740197718,3.878855934,2.458681641,5.665856877,0,0,2021-02-15,Evening Ride,1,Not using,Not using
3821,3.052371482,2090.880811,4744.698502,2.949604906,2.167664741,3.178119402,2.0598735,12.06733906,1,0,2022-02-12,Night till morning,1,Garmin,Garmin
3822,1.546062205,3845.611172,5933.425821,2.466456563,1.994410295,2.763523737,1.678691234,6.690499462,1,1,2021-02-10,Hot day,0,Bryton,Wahoo
3823,3.519090713,2658.771049,3979.239298,3.799876051,3.615933216,4.221069122,2.983587062,9.008978293,1,1,2022-03-31,Morning Ride,1,Bryton,Bryton
3824,4.75362031,1507.802727,3005.97556,4.68065445,3.736550637,5.716253402,3.09921831,10.31100285,0,0,2020-11-20,Evening Ride,1,Garmin,Not using
3825,3.912720251,2561.900432,4835.856342,2.883028314,2.615608955,3.243718613,2.039669846,12.49698106,1,0,2021-03-10,Morning Ride after breakfast,0,Bryton,Wahoo
3826,2.937901786,2390.029726,4383.251242,3.543504769,3.326571223,3.809805673,2.229237405,10.17430686,0,1,2022-03-18,Afternoon Ride,1,Not using,Not using
3827,3.975562589,1882.779755,4586.982819,3.655819628,3.065015937,4.149719678,3.358142553,10.41933083,0,0,2022-05-21,Evening Ride,0,Not using,Not using
3828,4.614286009,1664.033265,3575.35519,5.040316716,3.63209921,4.682140098,3.408244568,9.871475243,0,0,2021-03-24,Afternoon Ride,1,Bryton,Garmin
3829,4.923022431,2455.264521,3518.63396,4.136195316,3.364838168,4.286582815,3.506748228,8.454329458,1,1,2022-06-22,Thank you lord for a safe ride and all the blessings.,1,Garmin,Garmin
3830,4.435632753,1932.383338,3822.484179,4.474583119,3.782963605,4.985600221,2.760122424,11.54385513,1,0,2022-08-19,Evening Ride,0,Garmin,Garmin
3831,3.632382044,2789.884465,4215.688007,3.357044196,3.165521939,3.790480533,2.461754843,11.29457112,0,0,2022-08-02,Night Ride,0,Bryton,Bryton
3832,4.060582759,2115.409142,4696.399332,3.881630403,3.507151242,4.952227594,1.862469203,9.296716087,0,1,2021-08-10,Morning Ride,1,Wahoo,Garmin
3833,5.341006429,1604.446067,4421.352976,3.811694549,2.434015052,4.233419247,2.462470442,13.60821908,0,1,2021-08-01,Evening Ride,1,Wahoo,Bryton
3834,4.831162009,1577.654517,3774.407768,4.618431925,3.872078346,5.113397894,3.135968139,10.23486744,0,0,2022-02-26,Evening Ride,0,Wahoo,Other
3835,4.472676721,2712.798306,3876.974178,3.444270675,2.992910652,3.99030194,2.001526284,12.17373227,0,1,2022-09-01,Night Ride,1,Garmin,Not using
3836,3.867776433,3112.851653,4335.135718,3.329388607,2.97760294,4.923202009,3.237388152,6.782432783,1,1,2022-07-16,Night Ride,0,Bryton,Wahoo
3837,3.997651362,2447.348423,4157.704125,3.86940594,2.858038883,4.355478552,2.594751839,10.60082682,0,1,2021-02-01,?????????? ???? ???????????? ???????? ????????,1,Garmin,Garmin
3838,3.382576219,2640.35098,4300.625572,2.838382564,2.783673575,3.784511748,2.159346801,10.27078854,0,0,2021-12-16,???????? ?????? ?? ???? ???????? ??????,1,Bryton,Wahoo
3839,4.03382403,2469.206934,3038.300574,3.732538268,3.774236188,3.909926748,3.12252075,8.700432987,1,0,2022-03-30,Evening Ride,1,Bryton,Wahoo
3840,3.812885213,2050.400631,3801.552095,4.379853808,3.765309947,4.462562379,3.051286281,8.330539539,0,0,2021-01-28,Evening Ride,1,Wahoo,Not using
3841,5.340485079,1410.976191,3597.037853,4.466620365,3.475219674,4.82441653,3.334908721,11.08905507,0,0,2021-02-08,Evening Ride,1,Wahoo,Bryton
3842,3.003259828,2978.697068,4690.783516,2.580498991,2.5272685,3.319704144,2.590635569,10.36474697,0,1,2020-12-17,Corniche Morning Ride ,0,Bryton,Garmin
3843,3.436747361,2933.714694,5278.847672,2.863779124,2.032687462,3.756671083,1.965257323,10.82434651,1,1,2022-05-09,Weekend bicycle ,0,Bryton,Garmin
3844,4.636724157,2299.614408,3580.111073,4.320919013,3.741457588,4.62007625,2.457123358,8.411273596,0,0,2021-11-26,Afternoon Ride,0,Bryton,Wahoo
3845,3.605935451,2572.810289,4177.720979,3.226534767,3.306209766,3.460774193,2.126127704,7.935657907,1,1,2021-07-18,Jeddah cyclist Friday training,1,Wahoo,Garmin
3846,3.787702223,3060.735149,3901.681969,4.382834755,3.767471281,4.527946107,2.980884126,8.274241547,1,0,2021-08-24,Evening Ride,1,Bryton,Garmin
3847,4.450230576,1894.972006,3932.788534,4.790474001,2.879244463,4.021363419,2.478946477,11.90991595,0,1,2021-05-12,Pulang Ke Ganggang Sambil Terbongkang face with tears of joy face with tears of joy face with tears of joy ,0,Wahoo,Not using
3848,2.865080859,2894.657354,4695.519417,3.032844107,2.043557503,3.252747225,1.764145873,8.413041322,0,1,2021-05-24,Evening Ride,1,Garmin,Other
3849,2.938489946,3239.625229,5023.033971,3.061412373,2.775340079,4.098746128,2.118262924,8.490350354,1,1,2021-03-27,?????????? ????????????????,1,Wahoo,Wahoo
3850,5.4515899,1528.48592,3381.008043,4.907625588,4.187880916,5.339149402,3.383629245,5.644869542,0,1,2021-02-03,Morning Ride,1,Wahoo,Other
3851,3.185452863,2750.721243,4788.487794,3.441316844,3.030794538,4.0761601,2.047940285,9.720290321,0,0,2021-09-21,Morning Ride,1,Bryton,Garmin
3852,4.016028689,1974.416618,4516.419948,3.497947888,3.262659934,4.188620662,2.63374374,8.601292832,0,1,2021-02-15,?????????? ?????????? ???? ?????????????? ?????? ???????????? ,1,Garmin,Bryton
3853,3.591061916,2762.280294,4738.938336,3.317856586,2.862213226,4.126903419,1.884695795,7.776164627,0,0,2022-01-19,???????????? ???????? ???????? ?????????? ???????? ???????????? ?????????????? ???? ???????? ???????????? ?????? ?????????? ?????????? ???????????????? ?????????????? ?????? ???????? ?????????? ???? ???????????? ????????????,1,Wahoo,Not using
3854,3.569707696,2350.933137,4539.121162,3.477041382,2.892963874,3.185208994,2.536434179,5.633143847,0,1,2021-12-19,??????????,1,Garmin,Garmin
3855,4.508945299,2069.337824,3165.237288,4.571858339,4.453804294,4.302757777,2.954752434,8.43978638,1,1,2022-04-09,Evining trip,0,Garmin,Garmin
3856,3.498736811,2609.793185,4348.302572,3.956859214,2.765416112,3.377222555,2.294508478,11.1257953,0,0,2021-07-03,Evening Ride,1,Bryton,Wahoo
3857,2.855761585,2108.022069,4508.022039,3.188958321,3.207719579,3.847120162,1.87908085,10.27968741,0,1,2022-05-26,Evening Ride,1,Other,Wahoo
3858,4.307979297,2862.910603,4055.919656,4.241175501,4.025102557,5.669804761,2.861548481,9.790518255,0,1,2022-08-10,Morning Ride,1,Wahoo,Wahoo
3859,2.969616932,2609.240887,4152.273331,3.724873993,2.887153774,3.59690628,2.520088313,11.5832641,0,0,2022-09-17,Night Ride,1,Other,Wahoo
3860,3.066859255,2712.317397,4615.109869,3.174782324,2.525277067,3.960362389,2.131480486,10.65936833,1,0,2022-08-18,Morning Ride,1,Bryton,Other
3861,4.070523546,2352.875092,4222.213202,3.824960286,3.289577242,4.54240242,2.15726262,11.45790736,1,1,2022-04-24,Evening Ride,1,Garmin,Bryton
3862,3.140427507,3026.997657,4382.669547,3.0186923,2.869096198,3.242023288,2.24035342,9.766980293,0,0,2020-12-24,Evening Ride,0,Bryton,Garmin
3863,2.68276174,2607.232896,3611.637867,3.202818762,2.797802055,3.127543256,2.644371516,11.02952111,1,0,2022-06-04,Afternoon Ride,1,Other,Wahoo
3864,0.980617417,3280.297162,5252.274512,1.977348014,1.686087934,1.806112021,2.262610149,6.587367837,0,1,2020-12-31,Night Ride,0,Wahoo,Wahoo
3865,3.354728749,2800.014701,4351.981033,3.211595851,3.107807335,3.591256308,2.950202156,8.725957345,1,0,2022-10-06,Evening Ride,1,Wahoo,Not using
3866,3.51548348,1984.007137,3880.395224,3.690080961,2.646825818,3.389461245,2.266822222,10.57822182,0,0,2022-08-16,Evening Ride,1,Wahoo,Other
3867,3.500972128,2523.854263,3723.703771,2.7800279,2.938785611,3.273876793,2.772430695,7.393900314,1,1,2021-07-26,Night Ride,1,Not using,Not using
3868,3.092840708,2556.848958,3389.121841,2.534710304,2.980334115,2.850903103,2.455153183,9.841367678,0,1,2022-10-05,Night Ride JEDDAH victory hand ,1,Other,Wahoo
3869,3.385853351,2025.260065,4034.337028,4.267560792,4.132701538,4.714365786,2.849746577,10.46905893,0,1,2021-01-24,Afternoon Ride,0,Garmin,Wahoo
3870,4.164839798,2237.859572,3311.315189,4.020208107,3.617780895,4.030864704,2.643108075,8.267675911,0,1,2021-04-03,Evening Ride,1,Wahoo,Bryton
3871,3.150355844,2594.949586,5080.078838,3.321591342,2.692065337,3.507782275,2.282161804,7.32826803,0,1,2021-07-04,Night Ride,1,Garmin,Wahoo
3872,2.240283066,2598.469214,4956.377274,3.208746857,3.369982912,3.141151456,2.155486308,11.66306273,0,1,2021-10-24,Afternoon Ride,1,Bryton,Garmin
3873,2.501554083,2677.903323,5300.888677,2.90459719,2.024958531,3.406309857,1.816767829,9.479194573,1,1,2022-03-06,Morning Ride,0,Not using,Not using
3874,3.250089644,2846.801944,4515.213756,3.326440609,2.514544234,4.122687604,2.095747033,7.542063235,1,1,2021-11-11,Morning Ride,0,Garmin,Garmin
3875,3.699082256,2339.696274,4064.298217,3.349203636,3.165142252,4.036415998,2.177790215,9.065886393,0,1,2021-05-24,Night Ride,0,Bryton,Garmin
3876,4.404666708,2344.226787,4844.190345,4.281538462,3.286723209,4.649939065,2.194558296,6.238363935,0,1,2021-01-14,Evening Ride,1,Garmin,Not using
3877,2.825488981,2152.112081,4813.228529,3.194455958,2.745002525,3.817365679,2.556747593,9.220987945,0,1,2021-08-23,Morning Ride,1,Other,Garmin
3878,4.012111275,2000.843903,3875.129635,3.5805774,2.903605055,3.672492665,2.387256701,8.719426575,0,1,2022-04-26,Evening Ride,1,Garmin,Not using
3879,3.432674317,2370.272594,3819.327598,4.332055145,4.018954543,4.138694234,2.581139025,9.727139044,1,0,2020-12-30,Night Ride,1,Not using,Not using
3880,4.736769199,2705.547875,4023.201374,4.210815473,3.634878991,4.720578336,2.601355105,10.29119866,1,0,2021-10-10,Evening Ride,1,Garmin,Garmin
3881,3.689167983,2165.368963,4049.659009,3.740105698,2.949792538,3.577326166,2.575569884,12.01491775,1,1,2021-02-04,Evening Ride,1,Wahoo,Wahoo
3882,2.341493628,3070.440647,4465.094626,3.06424039,2.531948888,2.815529858,2.235604261,10.32892037,1,1,2022-03-14,Morning Ride,1,Bryton,Wahoo
3883,2.827375862,2342.716757,4221.038909,3.115710709,3.26633633,2.892206711,2.731691925,8.165599988,1,1,2021-09-05,Jeddah cyclists - hygiene bike,0,Other,Not using
3884,3.217055967,2567.288956,3892.394251,2.971863839,2.63681334,3.697383239,2.558982277,8.610512465,0,0,2021-09-25,Night Ride,1,Other,Garmin
3885,3.965363809,2628.38575,4172.420018,3.538729581,3.253998058,4.805718417,2.360015896,10.22300117,1,1,2021-09-28,Morning Ride,1,Other,Wahoo
3886,2.02944752,3381.960788,4457.401971,2.451986903,2.517723077,2.743011606,2.294663867,8.672636546,1,1,2021-07-19,Afternoon Ride,1,Other,Garmin
3887,2.734098744,2455.184601,4753.681277,3.120982316,3.213950411,3.843810374,2.132577032,9.623819604,1,1,2020-12-29,Afternoon Ride,1,Bryton,Wahoo
3888,3.866652954,1923.292324,3356.370141,4.089899,3.371843984,3.839037931,2.488843054,9.098873837,1,0,2022-03-25,Evening Ride,0,Bryton,Bryton
3889,5.019753625,1565.784214,3629.715936,4.799788623,3.639451563,4.758657146,2.359810819,9.112826475,1,0,2022-09-19,Night Ride,0,Garmin,Garmin
3890,3.717148275,2295.03783,4153.246778,3.706789242,3.152092184,4.302358731,2.555494539,5.676088948,1,1,2021-12-29,Morning Ride,1,Bryton,Wahoo
3891,3.934298442,1778.525967,4649.282927,2.86250046,2.628554348,3.768647001,2.025608649,8.482534073,0,1,2021-08-11,Night Ride,1,Not using,Not using
3892,3.421121189,2879.261007,4985.850748,3.630093718,2.934276338,3.860556734,2.529135478,7.65279926,1,1,2020-12-23,Evening Ride,1,Wahoo,Other
3893,3.930622656,2500.804342,3646.082714,3.262297982,3.196361219,3.411564238,2.706435922,7.901086237,0,0,2021-11-11,Afternoon Ride,1,Garmin,Not using
3894,3.140768274,2222.247239,4933.788608,3.423869987,3.076164487,3.646423254,1.721722379,8.998812433,0,0,2020-11-20,"???? ???????? ???? ?????????????? ""??????????""",1,Not using,Not using
3895,2.399546189,3020.289886,4811.82288,2.157038394,1.950906859,2.650984423,2.135669823,10.48326472,1,0,2021-01-24,Morning Ride:,1,Other,Wahoo
3896,5.067349228,2784.90283,3834.605176,4.209209199,3.265577985,4.866201329,2.731422199,10.24646776,0,0,2022-07-11,Mousa,1,Garmin,Not using
3897,5.206472327,2028.286972,4037.377521,3.10120416,3.374517114,4.178441776,2.623804278,12.02857393,0,0,2022-08-02,Friday Ride The Globe Roundabout,1,Garmin,Not using
3898,3.739545766,2447.79107,3987.826466,3.113384382,2.718983993,3.660184337,2.684362237,9.314081398,1,1,2021-02-10,???????????? ???????????? ?????????? ??????,1,Garmin,Garmin
3899,4.191444066,2371.425013,3680.481704,3.958698365,3.441897723,4.631896006,3.206557049,7.570800714,0,0,2022-01-02,Night Ride,1,Wahoo,Wahoo
3900,3.833625554,2313.261525,3905.307923,3.241034421,2.83005988,3.796543176,3.514858692,9.287464035,1,0,2022-03-21,Morning Ride,1,Garmin,Other
3901,5.608465377,1944.586727,3418.668568,4.770397332,3.753627518,6.073950774,3.13311172,9.82982906,0,1,2022-04-29,Night Ride,1,Garmin,Garmin
3902,4.637867861,2009.696267,3578.658625,3.59277998,3.547552555,4.370649725,2.687378679,11.5702772,0,0,2022-03-15,Evening Ride,1,Bryton,Garmin
3903,3.577343736,1929.187757,4416.662656,3.355228723,3.045784365,3.648888383,2.06333313,7.654105468,0,0,2022-03-21,Evening Run,1,Wahoo,Wahoo
3904,4.267609887,2283.59333,4666.892355,3.396091752,2.650629029,4.188314051,2.253233993,11.29905351,0,1,2022-06-17,?????? ??????,1,Wahoo,Wahoo
3905,3.80210268,2346.635096,3752.504818,3.201798084,3.298750811,3.46999614,2.920986635,7.518580865,1,1,2021-07-25,Morning Ride,1,Wahoo,Garmin
3906,3.534015933,2938.9304,4434.917762,2.383758884,2.678035183,3.217016965,2.818205584,8.349642112,0,1,2022-09-03,Night Ride,1,Bryton,Garmin
3907,1.614626859,3447.460653,5214.608342,2.3208424,2.531180119,1.979782407,2.040090536,8.95297694,1,1,2022-08-23,Night Ride,1,Other,Garmin
3908,3.868918432,2525.63767,4148.684242,3.46935535,3.236396897,3.790715196,2.923720346,10.23511931,0,0,2021-10-06,Evening Ride,1,Garmin,Wahoo
3909,4.333253332,1826.184209,3721.21585,4.141664698,2.940973782,4.018165407,2.845186865,9.639949029,1,1,2021-09-12,Morning Ride,1,Garmin,Garmin
3910,4.734465816,2106.399134,3729.027241,3.906188083,3.602968952,4.870807511,2.903111174,9.376735923,0,0,2022-11-08,Medoo,0,Other,Not using
3911,3.577211092,2569.429222,4701.483864,3.132786899,2.631276071,3.534816505,1.924267909,11.80330249,0,1,2021-11-16,Morning Ride,1,Other,Bryton
3912,3.398739375,3038.932721,4773.220075,2.875531892,2.52778365,3.300849995,2.315921476,9.801971526,0,0,2021-04-29,Afternoon Ride,0,Wahoo,Not using
3913,2.865118287,2584.29812,3798.876592,3.059027111,2.869878491,2.527556178,2.664050812,8.373608907,1,0,2022-11-10,Afternoon Ride,1,Other,Not using
3914,2.848708921,2601.430089,4524.949537,3.117619073,2.726926982,3.632453919,1.883073893,10.22384573,0,0,2022-09-24,Afternoon Ride,1,Other,Garmin
3915,4.167999364,2077.287133,3928.621712,3.79338324,3.376206691,3.359389164,2.700376512,8.99735838,1,0,2021-08-09,Night Ride,1,Garmin,Wahoo
3916,4.038510818,2401.073372,3902.877483,3.073642365,2.781707902,3.365264451,2.762268583,9.310901148,1,0,2021-01-28,Evening Ride,0,Garmin,Garmin
3917,2.871887137,2296.093659,4290.15967,2.739040956,2.002453587,1.881926551,1.949005308,10.16604347,1,0,2022-08-09,Salad run face with tears of joy ,1,Bryton,Wahoo
3918,4.211331857,2450.649794,4137.408698,4.180025016,3.765964498,4.876492968,3.220113902,10.04534733,0,0,2022-03-08,Evening Ride,0,Garmin,Garmin
3919,5.299093394,2124.666216,3468.008899,3.764232733,3.588226215,5.339926363,3.034817754,8.358735479,1,0,2021-04-12,Evening Ride,1,Wahoo,Wahoo
3920,4.267369433,2392.180388,4340.453728,3.770703529,3.379461316,4.577773197,2.311284033,7.224035993,0,1,2021-06-08,Night Ride,1,Garmin,Wahoo
3921,4.04410156,2219.910856,4375.173006,3.730343312,3.187867651,4.633137252,2.543116101,8.723135789,1,0,2021-01-25,Afternoon Ride,1,Garmin,Garmin
3922,3.389157068,2308.281707,3550.746853,3.621719804,3.539664607,3.228360546,2.64406372,9.582459575,1,0,2022-07-29,Second time bicycle man lifting weights: light skin tone ,1,Wahoo,Wahoo
3923,4.241351369,2204.937247,4092.151714,4.370768842,3.803531439,4.755237568,2.486297092,10.74256981,1,1,2021-07-15,Morning Ride,1,Garmin,Garmin
3924,4.558992195,2284.074434,3870.796489,3.577257371,3.369816338,4.571152034,2.860743375,8.060315144,0,1,2022-06-05,Morning Ride,1,Bryton,Garmin
3925,3.158896143,2627.613887,4738.672254,3.041302185,2.563639182,2.607766961,1.930684993,10.37360937,0,1,2022-04-17,Night Ride,0,Bryton,Garmin
3926,4.109784071,2736.076292,4267.04957,3.956044407,3.017150407,4.041840734,3.210333859,9.473232403,1,0,2022-11-09,?????????? ???????? ?????????? ??????,1,Other,Garmin
3927,3.715169481,2545.675044,4657.043357,3.849522957,3.386023173,4.227088107,2.605858556,7.561527096,1,0,2022-09-13, flexed biceps: light skin tone 8FEB,0,Wahoo,Bryton
3928,4.188405382,2410.016419,4488.461421,3.496647737,2.380185231,4.271658446,2.80119528,9.8477255,1,0,2021-11-01,Morning Ride,1,Wahoo,Other
